event_id,datetime,latitude,longitude,depth_km,magnitude
8693,2021-04-26 04:46:22,39.35,141.11667,83.17,1.1
8694,2021-04-28 13:10:22,37.15,141.2,0.8,2.8
8695,2021-04-29 03:19:16,40.13333,144.01667,6.96,1.0
8696,2021-04-29 10:57:47,39.8,140.71667,6.36,3.6
8697,2021-04-29 14:35:20,39.91667,144.41667,3.94,0.9
8698,2021-05-01 00:03:02,40.51667,143.31667,34.9,1.5
8699,2021-05-01 21:55:27,37.05,144.63333,13.8,1.0
8700,2021-05-02 05:53:13,39.53333,142.0,39.44,1.3
8702,2021-05-07 17:53:45,39.8,144.36667,81.78,1.9
8703,2021-05-08 05:28:25,41.41667,141.98333,6.53,1.0
8704,2021-05-08 06:30:10,41.61667,142.2,5.12,0.8
8705,2021-05-08 08:35:15,41.98333,144.58333,4.61,2.3
8708,2021-05-11 08:59:36,39.66667,143.6,11.48,1.4
8711,2021-05-13 19:04:32,40.0,145.95,5.83,1.2
8712,2021-05-13 19:33:21,41.6,144.35,8.71,1.2
8713,2021-05-14 09:43:50,37.38333,142.48333,6.82,3.5
8714,2021-05-14 13:19:16,38.51667,140.6,13.84,1.8
8715,2021-05-15 22:03:35,36.15,143.88333,4.14,2.0
8718,2021-05-16 08:12:04,41.1,143.9,38.4,1.5
8721,2021-05-23 09:59:26,40.4,143.56667,8.57,2.5
8722,2021-05-30 06:47:38,41.05,141.88333,8.12,1.9
8723,2021-06-01 22:50:49,40.43333,145.81667,17.96,4.0
8724,2021-06-02 14:40:41,41.55,142.01667,18.51,2.4
8725,2021-06-03 03:26:54,39.28333,145.56667,5.36,2.4
8727,2021-06-04 17:58:55,40.93333,140.7,8.03,1.6
8728,2021-06-05 22:38:25,37.53333,142.66667,90.97,1.2
8729,2021-06-06 17:20:13,40.83333,140.41667,3.17,4.7
8730,2021-06-06 18:50:05,38.23333,144.98333,8.7,1.8
8731,2021-06-08 04:56:16,40.93333,140.88333,5.44,2.2
8732,2021-06-08 20:10:10,36.45,140.5,10.06,1.7
8734,2021-06-09 23:18:39,37.06667,142.23333,9.88,1.3
8735,2021-06-10 02:03:47,38.48333,143.93333,46.1,2.6
8736,2021-06-12 06:05:54,39.06667,141.38333,14.72,0.8
8737,2021-06-13 10:46:19,39.46667,146.0,8.74,0.9
8738,2021-06-15 07:11:06,37.61667,145.51667,6.06,1.5
8739,2021-06-15 14:54:14,40.86667,145.08333,16.84,1.3
8741,2021-06-21 18:29:44,36.51667,143.98333,17.0,1.8
8743,2021-06-22 20:58:08,36.88333,144.25,64.35,2.4
8744,2021-06-28 04:11:49,40.46667,140.08333,8.48,1.9
8747,2021-06-30 11:19:07,39.68333,143.01667,6.32,1.0
8748,2021-07-03 09:13:02,40.71667,143.48333,64.27,2.2
8749,2021-07-04 00:11:31,40.63333,145.63333,13.89,3.1
8750,2021-07-04 21:55:49,39.01667,141.96667,29.17,3.8
8751,2021-07-04 23:56:01,37.65,140.81667,28.34,3.7
8752,2021-07-05 03:05:50,39.71667,140.03333,14.36,4.5
8753,2021-07-05 03:22:38,39.88333,141.65,9.91,3.7
8754,2021-07-05 05:30:56,38.4,141.01667,21.23,4.4
8755,2021-07-05 06:26:55,38.41667,141.53333,20.56,3.9
8756,2021-07-05 06:44:36,40.18333,140.45,13.8,1.4
8757,2021-07-05 06:53:52,38.73333,140.08333,19.2,2.5
8758,2021-07-05 07:07:16,38.21667,140.16667,16.26,4.5
8759,2021-07-05 07:29:41,39.46667,141.45,10.99,2.0
8760,2021-07-05 08:34:48,41.25,140.1,9.69,3.7
8761,2021-07-05 10:04:25,39.06667,140.7,10.81,2.5
8762,2021-07-05 10:06:15,40.13333,140.06667,11.82,2.0
8764,2021-07-05 10:54:32,36.3,142.06667,9.28,1.2
8766,2021-07-05 12:03:45,40.75,140.51667,23.32,3.5
8768,2021-07-05 12:38:53,38.73333,140.86667,9.04,3.9
8770,2021-07-05 13:31:51,39.95,141.08333,18.19,3.4
8771,2021-07-05 13:39:49,36.2,140.98333,16.67,3.8
8773,2021-07-05 14:03:52,38.15,142.58333,11.74,2.5
8774,2021-07-05 14:24:51,38.23333,141.56667,12.26,3.8
8777,2021-07-05 15:52:09,40.21667,141.7,6.34,3.7
8779,2021-07-05 16:14:36,39.58333,140.65,10.27,3.9
8780,2021-07-05 16:38:39,39.45,140.45,10.65,2.8
8782,2021-07-05 18:35:26,40.81667,143.08333,4.42,3.3
8783,2021-07-05 18:49:46,38.91667,144.0,0.88,4.2
8784,2021-07-05 18:55:44,37.65,143.15,12.47,3.2
8785,2021-07-05 19:00:00,38.45,142.73333,10.6,3.7
8787,2021-07-05 19:08:18,40.41667,141.33333,17.28,3.9
8788,2021-07-05 19:12:47,40.61667,141.86667,16.19,4.3
8789,2021-07-05 19:17:57,40.65,142.21667,15.37,4.5
8791,2021-07-05 19:51:07,39.05,141.58333,17.33,1.8
8794,2021-07-05 20:30:59,36.11667,143.05,26.44,1.9
8795,2021-07-05 20:32:49,39.0,143.48333,8.52,4.3
8796,2021-07-05 20:36:13,40.85,140.01667,13.88,3.6
8797,2021-07-05 20:43:25,38.03333,141.98333,4.93,3.9
8799,2021-07-05 20:57:55,38.01667,141.48333,10.2,3.4
8800,2021-07-05 21:07:53,40.06667,140.85,7.48,4.2
8801,2021-07-05 21:14:37,38.2,140.63333,13.06,3.9
8803,2021-07-05 23:28:40,38.66667,141.13333,12.82,3.8
8808,2021-07-06 00:40:59,40.21667,141.21667,18.33,4.5
8812,2021-07-06 03:50:18,41.11667,141.38333,5.45,4.6
8814,2021-07-06 04:38:34,40.58333,141.18333,22.67,4.1
8815,2021-07-06 05:17:36,39.35,141.83333,13.04,3.3
8817,2021-07-06 07:08:10,36.88333,141.63333,17.43,4.0
8818,2021-07-06 07:19:56,41.33333,140.31667,15.67,3.7
8819,2021-07-06 08:52:34,41.36667,140.63333,22.0,4.0
8821,2021-07-06 19:15:31,41.58333,140.46667,16.45,3.8
8823,2021-07-06 22:55:55,37.28333,141.81667,16.69,3.2
8824,2021-07-06 23:18:54,39.31667,140.9,13.0,2.8
8825,2021-07-06 23:31:53,38.48333,141.31667,8.88,2.4
8826,2021-07-06 23:41:18,38.76667,142.05,8.65,2.3
8827,2021-07-06 23:51:49,38.81667,144.35,12.7,3.6
8828,2021-07-06 23:53:16,39.63333,141.11667,18.59,1.5
8831,2021-07-07 04:22:08,39.1,141.3,10.37,4.0
8835,2021-07-07 05:08:53,38.5,140.38333,12.48,3.3
8836,2021-07-07 05:20:55,37.7,141.53333,23.11,4.0
8844,2021-07-07 09:11:35,37.18333,140.9,8.56,2.3
8845,2021-07-07 12:42:10,39.21667,140.05,19.08,2.6
8855,2021-07-07 19:33:21,39.61667,142.95,14.36,4.0
8856,2021-07-07 20:10:58,41.55,140.05,14.85,3.8
8857,2021-07-07 22:01:40,40.18333,142.86667,11.17,3.8
8858,2021-07-07 22:47:54,36.7,141.6,10.69,3.9
8866,2021-07-08 10:36:32,39.36667,141.25,20.26,2.2
8867,2021-07-08 11:00:01,37.06667,143.13333,21.25,2.1
8874,2021-07-08 14:09:32,41.83333,140.2,11.64,4.8
8875,2021-07-08 15:34:41,41.18333,140.88333,14.71,4.1
8879,2021-07-09 03:45:40,39.25,143.86667,18.43,4.6
8891,2021-07-09 13:51:31,41.21667,143.1,2.62,3.0
8892,2021-07-09 16:31:06,40.83333,141.8,6.01,4.8
8893,2021-07-09 16:35:22,40.23333,142.15,26.8,4.6
8896,2021-07-09 17:37:36,39.66667,142.51667,11.37,4.3
8897,2021-07-09 18:10:37,37.08333,140.18333,12.67,4.1
8910,2021-07-11 12:00:39,38.93333,140.35,12.73,4.6
8912,2021-07-11 12:19:14,38.45,142.36667,9.63,1.9
8916,2021-07-11 16:02:56,39.1,142.6,21.84,4.3
8925,2021-07-11 20:04:14,37.8,142.55,6.69,4.8
8926,2021-07-11 20:25:03,38.18333,142.53333,10.5,4.6
8927,2021-07-11 21:34:21,40.95,141.05,11.13,4.3
8929,2021-07-11 21:47:25,36.73333,140.53333,24.06,4.1
8931,2021-07-11 22:27:24,38.6,142.01667,11.96,4.3
8940,2021-07-12 01:25:34,37.45,140.43333,12.42,4.4
8944,2021-07-12 06:05:19,39.76667,140.9,12.11,3.3
8945,2021-07-12 06:39:15,39.5,141.71667,11.94,2.9
8949,2021-07-12 08:11:25,38.28333,141.98333,5.74,4.3
8950,2021-07-12 08:53:33,37.48333,140.98333,7.04,3.2
8954,2021-07-12 10:12:54,39.96667,145.61667,33.15,2.0
8958,2021-07-12 11:05:54,40.41667,143.36667,7.04,1.2
8966,2021-07-12 17:47:03,40.5,144.36667,0.75,4.4
8978,2021-07-12 21:17:26,38.66667,145.16667,7.12,3.8
8987,2021-07-12 22:02:44,38.81667,143.58333,24.67,3.1
8991,2021-07-12 22:07:14,41.01667,142.68333,0.26,3.7
8995,2021-07-12 22:14:42,36.18333,143.21667,21.09,2.0
9016,2021-07-13 00:51:41,38.51667,144.53333,8.12,4.9
9027,2021-07-13 02:31:53,38.46667,143.08333,19.5,4.2
9031,2021-07-13 03:08:43,40.36667,140.9,15.98,3.7
9032,2021-07-13 03:47:49,39.16667,143.26667,4.46,4.1
9033,2021-07-13 04:03:55,37.3,142.9,17.1,3.1
9039,2021-07-13 05:59:37,37.3,142.4,11.49,4.6
9047,2021-07-13 10:08:11,37.56667,141.7,10.17,3.2
9055,2021-07-13 14:02:44,40.13333,143.86667,7.7,4.4
9058,2021-07-13 15:29:23,39.5,140.86667,17.57,4.6
9062,2021-07-13 16:05:08,38.85,143.2,15.69,4.3
9063,2021-07-13 16:28:23,41.78333,143.46667,9.96,1.2
9065,2021-07-13 16:38:13,39.25,141.98333,8.31,4.9
9073,2021-07-14 05:30:13,37.86667,140.1,14.86,4.8
9079,2021-07-14 06:56:58,38.01667,143.05,8.4,2.8
9080,2021-07-14 07:01:53,40.13333,142.51667,15.02,4.4
9081,2021-07-14 07:19:27,40.83333,141.38333,14.7,4.7
9094,2021-07-14 09:15:17,41.31667,141.91667,8.49,4.1
9113,2021-07-14 13:06:53,39.03333,143.01667,19.1,3.5
9115,2021-07-14 13:41:18,37.71667,144.13333,7.7,4.8
9126,2021-07-14 20:09:42,40.35,140.65,11.23,3.3
9131,2021-07-14 21:41:21,38.16667,144.98333,9.57,2.5
9139,2021-07-15 02:18:31,39.3,142.78333,17.81,3.5
9142,2021-07-15 02:39:18,39.11667,144.23333,14.5,3.3
9146,2021-07-15 02:45:00,41.51667,143.0,15.98,4.6
9154,2021-07-15 03:00:32,39.1,145.01667,19.41,2.6
9157,2021-07-15 03:08:01,39.65,143.71667,6.47,3.9
9159,2021-07-15 03:26:29,41.61667,141.95,17.45,2.6
9160,2021-07-15 03:27:35,37.35,143.43333,7.03,3.2
9176,2021-07-15 05:16:02,37.58333,143.36667,15.49,2.5
9182,2021-07-15 10:18:45,37.96667,141.15,14.65,4.1
9184,2021-07-15 12:04:21,41.98333,140.86667,19.79,4.4
9186,2021-07-15 17:21:29,40.31667,144.91667,7.94,0.9
9221,2021-07-16 14:33:21,39.53333,141.96667,11.34,4.6
9231,2021-07-16 16:27:13,37.38333,145.0,11.01,2.6
9234,2021-07-16 16:55:48,38.85,141.16667,14.29,2.8
9239,2021-07-16 17:56:58,38.4,140.76667,11.85,4.7
9249,2021-07-16 21:54:43,36.21667,143.53333,15.38,2.1
9250,2021-07-16 21:58:09,40.0,140.2,14.21,3.5
9265,2021-07-17 10:55:20,40.05,143.1,21.58,4.7
9267,2021-07-17 11:20:44,39.96667,142.28333,18.77,4.4
9276,2021-07-17 14:30:39,37.85,140.46667,10.01,4.0
9283,2021-07-17 23:16:31,41.4,140.25,16.84,2.4
9294,2021-07-20 04:41:52,41.25,140.03333,20.29,4.1
9298,2021-07-22 12:47:37,37.11667,145.31667,26.93,1.1
9299,2021-07-22 13:16:50,38.43333,145.48333,5.09,0.8
9300,2021-07-22 23:44:16,37.26667,144.13333,4.13,1.1
9301,2021-07-23 06:57:57,36.15,144.36667,15.51,1.9
9303,2021-07-24 15:16:15,39.86667,143.58333,7.11,0.9
9305,2021-07-25 15:47:18,41.35,145.95,9.69,3.5
9306,2021-07-26 09:24:41,39.31667,145.55,21.26,1.8
9307,2021-07-26 23:26:20,39.53333,145.95,57.99,2.2
9309,2021-07-27 09:22:56,39.23333,140.01667,20.1,4.8
9312,2021-07-27 18:53:18,38.46667,145.21667,4.21,1.1
9313,2021-07-28 07:22:58,39.38333,144.28333,6.2,0.8
9317,2021-07-31 19:31:44,39.7,144.8,8.34,1.0
9320,2021-08-02 05:59:36,41.95,142.7,7.48,1.1
9322,2021-08-05 09:13:05,37.91667,145.95,3.49,1.0
9326,2021-08-06 14:45:39,39.7,141.01667,120.73,3.4
9327,2021-08-07 20:19:23,39.73333,145.86667,0.21,3.3
9328,2021-08-08 01:28:13,39.1,145.0,66.26,1.2
9330,2021-08-10 20:55:41,36.0,145.3,6.81,2.9
9331,2021-08-12 17:58:06,41.56667,144.76667,60.67,0.8
9332,2021-08-16 09:19:05,39.66667,144.3,22.68,1.9
9333,2021-08-16 15:28:23,41.5,141.51667,12.77,2.7
9334,2021-08-20 10:05:32,40.7,141.13333,10.26,2.2
9335,2021-08-21 00:43:21,40.35,145.16667,6.49,1.0
9336,2021-08-22 06:50:08,41.71667,142.76667,69.51,1.7
9337,2021-08-22 20:16:20,39.13333,145.58333,6.97,3.8
9338,2021-08-24 03:13:31,40.63333,142.16667,7.71,1.0
9339,2021-08-24 16:09:22,40.9,140.86667,9.9,1.4
9340,2021-08-25 14:55:54,39.63333,142.15,15.41,3.2
9341,2021-08-25 16:40:27,38.48333,145.91667,28.84,3.0
9342,2021-08-25 17:21:30,39.3,141.18333,18.92,3.4
9344,2021-08-26 03:06:02,39.0,144.56667,29.72,4.2
9345,2021-08-27 00:04:43,40.31667,140.2,8.75,1.6
9346,2021-08-27 13:08:56,37.86667,142.8,23.08,1.2
9347,2021-08-28 05:58:51,40.4,144.53333,8.64,2.7
9349,2021-08-29 11:47:58,40.43333,140.95,15.0,4.6
9350,2021-08-29 16:52:51,39.36667,146.0,8.46,1.4
9351,2021-08-29 17:46:23,37.0,145.18333,7.39,2.8
9352,2021-08-31 09:58:54,36.93333,143.63333,6.65,2.6
9353,2021-08-31 19:23:02,39.2,144.78333,2.95,2.4
9354,2021-08-31 19:25:39,39.05,145.93333,8.85,1.0
9355,2021-08-31 23:52:19,38.31667,145.85,7.94,1.6
9356,2021-09-01 04:27:19,36.36667,145.45,13.99,1.3
9361,2021-09-03 15:58:33,38.91667,145.35,72.7,3.0
9362,2021-09-03 18:28:13,40.85,144.38333,120.92,3.5
9363,2021-09-04 05:16:24,36.66667,141.51667,32.32,4.0
9365,2021-09-06 06:59:59,36.43333,142.63333,89.75,2.2
9369,2021-09-07 05:41:54,37.61667,143.9,23.87,2.4
9370,2021-09-07 22:44:09,39.28333,140.18333,12.74,1.0
9371,2021-09-08 01:41:11,38.08333,143.96667,9.55,1.0
9376,2021-09-11 06:58:31,40.91667,140.38333,13.61,3.1
9377,2021-09-13 08:20:29,36.93333,141.06667,17.56,4.0
9378,2021-09-14 00:14:04,40.3,145.85,35.62,1.7
9379,2021-09-15 00:33:15,39.43333,145.96667,21.24,3.0
9380,2021-09-15 03:21:43,40.2,140.2,5.73,3.0
9381,2021-09-17 00:32:21,39.65,142.05,7.37,0.8
9382,2021-09-17 09:28:50,40.46667,143.5,8.87,1.5
9383,2021-09-17 12:57:47,39.76667,140.18333,15.96,3.5
9384,2021-09-20 04:37:00,40.35,143.83333,8.09,1.2
9386,2021-09-21 13:03:44,41.81667,143.9,20.09,3.4
9387,2021-09-22 13:49:21,41.85,143.51667,5.89,3.2
9388,2021-09-23 21:19:53,41.15,140.85,10.99,3.4
9389,2021-09-23 23:31:44,41.33333,143.23333,11.31,1.5
9391,2021-09-24 07:00:44,40.2,140.5,10.97,2.8
9392,2021-09-24 12:10:34,40.3,140.13333,9.54,1.3
9393,2021-09-25 00:20:45,41.93333,141.78333,14.69,4.3
9394,2021-09-27 06:16:24,41.0,143.9,10.11,0.8
9395,2021-09-27 14:46:16,38.1,145.26667,7.34,2.0
9396,2021-09-27 19:15:32,41.1,140.55,6.89,1.5
9398,2021-09-28 00:49:32,38.21667,140.93333,12.64,3.1
9400,2021-09-30 07:40:55,41.06667,145.85,8.23,1.3
9403,2021-10-01 11:54:02,39.38333,141.91667,46.33,0.9
9404,2021-10-02 12:25:49,36.91667,141.0,98.68,2.8
9405,2021-10-05 08:08:39,40.33333,140.2,8.26,1.5
9406,2021-10-06 09:03:03,36.73333,143.56667,13.97,3.4
9408,2021-10-08 03:58:48,40.23333,140.55,10.23,4.9
9409,2021-10-08 12:32:03,41.55,141.85,36.52,4.2
9413,2021-10-11 06:13:00,40.55,142.66667,2.98,4.6
9414,2021-10-11 22:42:53,36.6,141.75,27.6,1.3
9418,2021-10-14 18:50:34,37.4,142.38333,39.52,0.9
9419,2021-10-15 03:25:04,37.91667,143.2,82.62,1.0
9421,2021-10-15 20:56:34,38.46667,143.01667,43.9,1.2
9422,2021-10-17 06:54:33,40.06667,144.1,16.12,3.1
9424,2021-10-18 07:15:04,41.38333,145.6,28.18,2.7
9425,2021-10-18 14:22:20,36.53333,141.48333,75.81,1.0
9426,2021-10-19 18:17:47,38.5,142.0,2.2,2.8
9428,2021-10-20 15:11:25,39.18333,145.66667,8.41,1.5
9429,2021-10-21 17:53:50,36.18333,145.21667,19.12,2.4
9432,2021-10-23 18:50:53,40.26667,140.08333,10.33,1.8
9434,2021-10-25 04:00:46,41.3,142.16667,58.33,1.2
9435,2021-10-25 07:49:27,41.28333,140.48333,11.01,1.3
9436,2021-10-25 08:32:51,37.16667,143.08333,76.86,0.8
9437,2021-10-27 06:30:28,41.96667,144.45,19.86,1.5
9440,2021-10-30 07:39:26,39.51667,142.46667,10.02,4.3
9441,2021-11-03 00:00:13,36.88333,144.18333,31.76,1.5
9442,2021-11-03 05:37:13,36.88333,145.91667,34.38,1.8
9443,2021-11-03 09:02:24,37.2,143.45,30.6,1.8
9444,2021-11-03 19:39:39,36.33333,143.21667,32.97,1.5
9445,2021-11-04 08:12:57,37.55,143.41667,29.58,2.2
9446,2021-11-04 18:45:45,38.38333,141.28333,38.36,3.0
9447,2021-11-05 00:53:21,41.63333,140.91667,32.05,1.9
9448,2021-11-05 15:36:57,39.46667,144.63333,10.08,2.6
9449,2021-11-05 18:49:44,38.81667,144.28333,31.89,1.5
9451,2021-11-08 04:48:41,38.28333,145.4,30.56,1.3
9452,2021-11-08 08:32:18,36.18333,143.15,18.02,3.6
9453,2021-11-08 21:01:20,40.75,144.95,151.28,4.7
9455,2021-11-11 21:51:18,40.13333,143.91667,30.03,1.4
9456,2021-11-12 10:14:10,39.06667,140.38333,5.82,1.2
9458,2021-11-14 22:34:33,40.86667,141.2,5.81,2.1
9459,2021-11-15 09:02:05,37.66667,145.41667,15.75,1.8
9460,2021-11-15 18:59:25,39.56667,143.36667,5.63,0.9
9461,2021-11-17 06:38:24,37.3,143.06667,29.68,1.9
9462,2021-11-17 21:51:14,37.51667,143.58333,67.43,1.4
9463,2021-11-19 04:59:36,39.83333,142.2,16.1,1.1
9465,2021-11-20 16:12:57,41.1,145.98333,31.64,2.3
9466,2021-11-20 16:13:20,40.56667,142.23333,33.06,3.7
9467,2021-11-21 03:40:42,38.3,145.55,4.62,1.0
9469,2021-11-22 06:47:32,40.06667,144.83333,27.17,2.0
9470,2021-11-24 16:00:38,38.36667,144.53333,6.96,0.9
9471,2021-11-26 04:09:20,36.61667,143.25,7.79,0.9
9472,2021-11-26 18:30:15,39.76667,145.33333,32.91,0.8
9473,2021-11-28 12:30:06,41.5,143.08333,10.27,1.6
9474,2021-12-02 08:26:10,36.2,143.15,62.01,2.4
9475,2021-12-02 16:11:07,41.03333,140.51667,9.83,1.5
9476,2021-12-04 02:27:58,40.73333,140.71667,5.18,3.4
9477,2021-12-04 04:29:16,37.46667,143.83333,14.71,1.1
9478,2021-12-05 01:33:51,40.41667,140.58333,9.32,1.5
9479,2021-12-05 06:47:33,38.8,144.01667,5.82,0.8
9480,2021-12-08 07:49:44,40.31667,144.15,23.04,1.7
9481,2021-12-09 02:33:19,40.26667,140.58333,19.9,3.6
9482,2021-12-09 07:31:30,37.46667,143.31667,26.86,2.5
9484,2021-12-09 15:33:34,38.58333,142.58333,10.85,1.0
9485,2021-12-09 22:51:24,40.58333,145.3,35.14,1.2
9486,2021-12-11 09:14:02,41.26667,141.16667,8.38,1.8
9488,2021-12-12 13:42:10,41.23333,140.55,8.56,1.5
9489,2021-12-15 12:44:28,40.7,143.1,23.76,3.7
9490,2021-12-17 05:44:06,40.11667,140.86667,5.05,2.6
9491,2021-12-17 09:10:37,38.98333,145.76667,7.27,0.8
9492,2021-12-18 12:39:38,41.6,141.05,8.99,1.0
9493,2021-12-20 19:17:51,38.48333,142.83333,39.05,0.9
9494,2021-12-21 01:07:12,40.88333,143.45,52.33,1.0
9495,2021-12-24 08:50:09,37.85,145.91667,24.53,3.0
9496,2021-12-25 06:07:37,38.43333,141.08333,14.19,1.5
9497,2021-12-26 23:25:44,37.88333,144.41667,6.69,0.9
9498,2021-12-27 01:55:29,36.16667,145.31667,6.6,0.8
9499,2021-12-27 08:21:18,39.26667,142.76667,5.41,0.9
9501,2021-12-27 08:44:43,39.16667,141.15,0.95,3.0
9502,2021-12-27 23:45:59,37.1,142.58333,43.24,1.1
9504,2021-12-30 14:14:34,40.91667,145.21667,12.31,1.3
9505,2022-01-01 03:06:21,37.55,141.08333,20.85,3.5
9508,2022-01-03 00:53:11,37.76667,140.68333,4.76,0.8
9511,2022-01-06 14:22:04,37.16667,140.35,10.27,4.7
9513,2022-01-08 00:41:34,39.1,145.96667,19.34,2.3
9514,2022-01-08 04:08:08,39.33333,144.6,8.7,1.1
9515,2022-01-09 09:18:02,36.96667,144.85,66.96,1.8
9516,2022-01-09 18:59:59,37.26667,141.15,5.74,1.3
9517,2022-01-12 13:54:07,41.18333,141.76667,35.9,1.1
9519,2022-01-15 03:46:02,39.08333,145.91667,28.56,1.5
9520,2022-01-18 10:28:54,37.73333,144.85,5.8,0.8
9521,2022-01-18 10:30:10,38.55,141.75,78.05,1.0
9522,2022-01-19 13:24:15,40.83333,141.15,20.75,1.1
9523,2022-01-21 16:40:40,37.48333,143.05,6.54,0.8
9524,2022-01-22 18:28:12,36.45,142.76667,34.3,1.5
9526,2022-01-23 10:32:42,38.35,143.13333,6.06,1.2
9527,2022-01-23 17:24:44,39.93333,143.16667,5.39,2.0
9528,2022-01-26 10:03:20,41.38333,140.2,9.57,1.2
9529,2022-01-26 21:49:12,39.33333,144.66667,4.88,1.0
9530,2022-01-28 04:12:03,39.1,144.93333,8.12,1.4
9531,2022-01-30 03:29:13,37.08333,140.01667,29.93,0.8
9532,2022-01-30 13:30:29,39.21667,140.08333,33.23,1.9
9533,2022-01-31 13:39:13,39.06667,145.36667,16.58,0.9
9534,2022-02-02 14:04:32,37.2,145.75,18.62,2.8
9536,2022-02-03 08:16:59,38.66667,142.61667,9.53,2.9
9537,2022-02-03 22:50:31,38.23333,144.03333,1.71,2.1
9538,2022-02-04 07:27:42,36.21667,145.98333,3.04,2.3
9540,2022-02-05 04:10:30,36.25,144.26667,0.99,1.9
9541,2022-02-05 04:19:36,36.61667,145.76667,2.89,1.6
9542,2022-02-05 06:12:44,36.01667,145.35,1.31,1.2
9543,2022-02-05 06:12:50,36.66667,144.4,1.71,1.1
9544,2022-02-05 07:26:51,36.08333,145.88333,2.27,0.9
9545,2022-02-05 07:30:19,38.31667,144.9,5.72,2.0
9546,2022-02-05 07:30:55,36.6,143.85,2.39,1.5
9548,2022-02-05 09:21:13,36.9,145.41667,2.75,1.0
9549,2022-02-05 11:50:52,38.86667,143.28333,0.47,1.9
9550,2022-02-05 12:49:45,37.03333,145.93333,3.86,2.4
9551,2022-02-05 14:43:43,38.23333,145.33333,5.57,1.4
9554,2022-02-05 21:52:12,37.05,145.3,2.75,1.4
9555,2022-02-05 21:54:04,36.68333,144.93333,3.6,1.9
9556,2022-02-05 23:35:39,40.23333,142.85,6.6,0.9
9558,2022-02-06 16:21:03,36.38333,145.38333,1.26,1.0
9559,2022-02-07 17:22:41,36.28333,145.78333,1.29,1.3
9563,2022-02-07 18:46:20,37.91667,144.73333,2.12,1.8
9565,2022-02-09 04:04:24,40.03333,140.45,35.9,2.4
9568,2022-02-11 10:58:33,36.51667,143.5,5.54,1.4
9569,2022-02-11 12:03:18,37.35,141.36667,77.86,1.0
9570,2022-02-11 12:24:12,41.71667,142.6,57.89,0.9
9571,2022-02-11 21:41:11,40.53333,140.25,30.38,1.1
9572,2022-02-12 05:04:03,40.83333,140.8,6.79,1.9
9573,2022-02-12 14:22:34,39.1,141.08333,23.56,2.6
9574,2022-02-12 18:54:55,40.76667,145.91667,5.01,0.9
9576,2022-02-14 21:16:35,41.11667,142.83333,83.49,0.9
9579,2022-02-19 13:17:55,37.36667,145.78333,8.51,0.9
9581,2022-02-20 23:10:14,40.21667,142.1,4.51,1.9
9583,2022-02-21 08:41:30,36.48333,145.35,0.37,1.4
9587,2022-02-27 03:47:26,36.51667,141.25,71.66,1.0
9588,2022-02-27 11:25:26,41.45,141.06667,8.47,1.4
9589,2022-02-27 15:55:19,41.18333,141.23333,9.16,1.7
9593,2022-03-01 13:33:56,39.8,145.5,20.32,1.8
9594,2022-03-02 19:14:34,39.86667,143.13333,5.55,3.4
9595,2022-03-03 13:05:14,37.61667,144.85,7.37,1.0
9597,2022-03-05 05:03:12,41.43333,143.18333,6.09,1.1
9599,2022-03-09 02:39:49,38.21667,140.36667,12.21,1.7
9600,2022-03-09 02:41:29,41.05,144.61667,10.91,1.9
9604,2022-03-11 22:05:52,37.1,143.0,29.21,1.9
9605,2022-03-11 22:30:20,36.05,143.21667,0.82,1.7
9606,2022-03-12 21:21:33,36.06667,144.46667,33.64,1.5
9608,2022-03-15 01:58:22,41.16667,141.73333,37.03,0.8
9609,2022-03-15 13:03:12,40.91667,140.46667,9.89,1.7
9610,2022-03-15 20:45:38,39.25,143.8,50.99,1.4
9611,2022-03-15 23:42:28,39.2,140.31667,15.15,1.0
9612,2022-03-16 01:32:12,37.88333,143.65,40.95,0.9
9613,2022-03-16 15:09:48,37.81667,144.61667,15.11,2.6
9614,2022-03-16 20:08:41,40.78333,144.28333,4.46,0.9
9615,2022-03-17 04:10:22,39.31667,141.53333,14.32,1.0
9616,2022-03-17 06:41:03,40.18333,141.96667,95.79,1.2
9617,2022-03-19 00:13:56,41.78333,140.03333,15.16,3.2
9618,2022-03-19 03:25:39,39.48333,142.63333,10.62,4.1
9619,2022-03-19 20:51:56,38.03333,144.66667,137.75,1.5
9620,2022-03-19 21:21:08,38.58333,145.75,32.82,4.5
9621,2022-03-20 00:52:14,38.23333,145.4,6.32,0.8
9622,2022-03-20 02:52:21,41.23333,143.18333,4.44,1.9
9623,2022-03-20 10:25:50,40.46667,143.73333,29.14,3.6
9625,2022-03-26 02:08:16,38.58333,141.8,22.85,2.7
9626,2022-03-26 22:28:43,36.06667,140.55,7.5,1.1
9629,2022-03-29 16:45:27,37.01667,145.73333,2.58,0.9
9630,2022-03-29 20:00:35,38.78333,144.58333,4.65,2.3
9631,2022-03-29 20:18:16,36.45,145.36667,0.35,1.4
9632,2022-03-29 20:42:10,38.06667,145.26667,1.83,2.0
9633,2022-03-30 21:30:28,36.8,145.78333,2.32,1.6
9634,2022-03-30 21:30:37,37.2,145.65,1.51,3.0
9635,2022-03-31 22:09:38,41.8,142.51667,58.58,0.9
9636,2022-04-01 10:31:24,40.03333,145.25,29.53,1.5
9639,2022-04-05 13:14:42,36.96667,142.91667,83.05,1.0
