event_id,datetime,latitude,longitude,depth_km,magnitude
7719,2019-04-23 16:20:29,38.31667,145.33333,10.11,0.8
7720,2019-04-24 02:34:58,41.36667,141.23333,29.93,3.5
7721,2019-04-24 04:12:50,37.03333,145.86667,7.92,0.6
7722,2019-04-25 18:06:56,38.56667,144.3,7.53,0.2
7723,2019-04-25 18:22:10,37.35,144.63333,35.33,1.7
7724,2019-04-26 04:35:02,37.76667,140.96667,36.5,0.7
7725,2019-04-27 21:50:54,39.63333,143.5,4.79,1.4
7726,2019-04-28 06:05:18,40.6,143.28333,38.85,1.1
7727,2019-04-28 08:17:53,41.1,144.26667,39.32,1.0
7728,2019-04-29 01:28:33,40.71667,141.86667,7.85,0.7
7729,2019-04-29 18:56:21,37.88333,140.88333,36.47,4.0
7730,2019-04-30 02:48:37,36.38333,142.63333,56.94,0.5
7731,2019-04-30 05:56:14,38.26667,145.36667,9.17,1.2
7732,2019-05-01 22:36:22,40.31667,143.28333,6.48,0.8
7733,2019-05-03 19:06:18,40.98333,145.45,5.03,2.2
7734,2019-05-04 03:10:04,39.0,145.15,7.92,0.8
7735,2019-05-04 10:32:28,40.83333,141.03333,9.62,2.5
7736,2019-05-05 17:04:36,41.48333,140.05,10.75,1.5
7737,2019-05-05 18:09:37,41.83333,140.43333,7.12,1.8
7738,2019-05-05 23:56:45,37.86667,141.61667,7.89,1.8
7739,2019-05-06 12:01:01,39.85,143.58333,28.03,0.7
7740,2019-05-06 12:01:24,40.28333,143.38333,9.15,0.5
7741,2019-05-06 22:09:53,40.66667,140.73333,9.62,3.2
7742,2019-05-06 22:09:56,41.48333,141.03333,7.57,3.0
7743,2019-05-08 00:46:03,37.76667,143.65,36.47,0.8
7744,2019-05-09 00:39:55,41.33333,140.18333,9.49,1.3
7745,2019-05-09 11:45:02,39.23333,142.31667,44.24,0.9
7746,2019-05-10 03:32:52,37.96667,142.71667,16.59,3.9
7747,2019-05-10 06:26:40,41.91667,144.28333,41.5,0.7
7748,2019-05-10 11:15:46,41.25,143.45,9.66,1.1
7749,2019-05-10 17:11:57,41.88333,143.86667,9.7,0.7
7750,2019-05-12 06:23:01,38.55,140.08333,12.1,2.4
7751,2019-05-12 22:45:51,37.86667,144.3,36.42,0.3
7752,2019-05-13 10:56:17,38.2,143.61667,12.92,0.6
7753,2019-05-13 11:32:29,39.03333,140.61667,10.5,0.5
7754,2019-05-13 16:55:48,40.91667,142.93333,58.83,2.9
7755,2019-05-14 01:40:07,37.91667,142.21667,11.49,0.5
7756,2019-05-14 09:31:51,40.6,145.65,35.07,0.8
7757,2019-05-14 17:06:51,38.38333,142.68333,9.3,2.0
7758,2019-05-14 21:56:44,38.18333,142.48333,10.69,1.0
7759,2019-05-14 22:27:05,38.35,142.45,10.97,0.5
7760,2019-05-16 19:42:12,39.03333,145.4,5.17,1.4
7761,2019-05-17 11:25:06,38.11667,143.9,18.38,3.7
7762,2019-05-17 11:30:44,36.91667,143.05,16.04,4.0
7763,2019-05-17 21:40:06,37.18333,143.98333,26.59,0.6
7764,2019-05-19 00:30:50,39.2,140.28333,14.97,0.3
7765,2019-05-19 20:45:42,37.86667,141.13333,17.58,4.6
7766,2019-05-20 15:16:48,41.96667,140.26667,6.6,2.8
7767,2019-05-21 02:51:30,41.6,141.88333,33.8,4.7
7768,2019-05-21 14:26:05,39.48333,143.8,37.47,2.3
7769,2019-05-22 07:38:58,41.48333,140.35,6.62,1.8
7770,2019-05-23 11:13:44,36.8,144.31667,9.49,1.3
7771,2019-05-24 12:12:20,41.35,140.9,10.88,2.2
7772,2019-05-24 15:03:30,41.85,141.51667,5.91,2.2
7773,2019-05-25 02:36:17,38.81667,143.5,5.34,0.6
7774,2019-05-26 12:15:36,38.16667,144.9,9.25,0.8
7775,2019-05-26 20:46:20,36.05,142.85,3.6,3.3
7776,2019-05-27 02:33:02,39.36667,143.35,13.31,0.7
7777,2019-05-28 08:47:40,40.13333,142.8,7.73,0.7
7778,2019-05-28 12:21:58,38.71667,140.16667,11.5,1.4
7779,2019-05-28 20:01:31,41.36667,140.08333,8.25,2.9
7780,2019-05-30 09:45:52,36.76667,145.68333,6.74,0.4
7781,2019-05-30 18:21:43,40.35,143.65,37.69,2.0
7782,2019-06-03 04:06:23,40.21667,142.13333,8.19,0.9
7783,2019-06-03 05:33:07,41.53333,144.21667,35.15,0.8
7784,2019-06-04 00:18:05,40.56667,143.45,6.75,0.5
7785,2019-06-04 03:50:39,38.31667,144.7,10.71,0.5
7786,2019-06-04 03:58:50,38.83333,140.66667,24.36,4.1
7787,2019-06-04 05:12:15,41.86667,143.23333,8.65,1.0
7788,2019-06-04 05:37:19,37.58333,142.73333,10.85,0.6
7789,2019-06-05 19:18:38,37.4,143.06667,7.01,0.7
7790,2019-06-05 20:18:12,36.85,142.55,5.66,0.8
7791,2019-06-06 11:38:36,36.01667,144.01667,9.03,0.5
7792,2019-06-07 01:34:41,37.25,143.06667,6.74,0.5
7793,2019-06-07 21:37:14,39.66667,145.06667,6.58,0.7
7794,2019-06-09 13:00:15,37.15,144.66667,17.95,0.5
7795,2019-06-09 18:00:59,39.4,141.93333,13.78,0.2
7796,2019-06-10 01:44:02,37.06667,141.98333,3.47,0.9
7797,2019-06-10 14:10:35,39.13333,140.73333,214.78,4.0
7798,2019-06-10 14:58:06,39.88333,142.65,9.13,0.8
7799,2019-06-10 22:28:39,39.86667,142.26667,8.36,0.8
7800,2019-06-12 02:52:59,40.3,143.28333,7.34,0.9
7801,2019-06-13 01:19:31,40.6,143.05,73.97,0.6
7802,2019-06-13 17:38:18,36.06667,144.75,10.05,0.4
7803,2019-06-13 22:53:30,40.38333,142.45,7.77,0.8
7804,2019-06-14 10:04:52,39.55,143.1,12.78,0.4
7805,2019-06-14 21:44:13,40.31667,143.15,7.9,0.8
7806,2019-06-18 03:21:25,36.2,145.2,18.18,4.9
7807,2019-06-18 07:26:27,37.46667,141.98333,6.01,0.7
7808,2019-06-19 01:05:40,40.41667,142.88333,7.44,0.8
7809,2019-06-19 11:14:02,38.88333,143.6,6.97,0.9
7810,2019-06-19 14:19:29,40.25,143.4,5.53,0.7
7811,2019-06-22 09:55:38,36.4,144.71667,59.96,0.7
7812,2019-06-23 18:29:07,39.21667,140.25,78.47,0.8
7813,2019-06-24 01:14:06,37.08333,142.0,9.99,0.4
7814,2019-06-24 14:02:37,41.98333,140.95,27.23,3.0
7815,2019-06-24 21:12:03,39.73333,145.56667,6.16,0.2
7816,2019-06-26 06:16:37,41.88333,142.61667,8.96,1.1
7817,2019-06-26 17:23:33,39.28333,144.46667,90.4,0.8
7818,2019-06-28 01:54:48,39.63333,142.75,8.8,0.8
7819,2019-06-29 06:45:34,36.16667,143.76667,15.23,3.5
7820,2019-06-30 23:04:13,36.71667,145.53333,5.56,0.6
7821,2019-07-03 04:45:05,36.7,142.85,8.16,1.2
7822,2019-07-03 13:07:12,41.88333,142.08333,39.13,1.5
7823,2019-07-04 23:52:53,40.38333,140.81667,32.65,1.9
7824,2019-07-05 01:57:32,40.76667,145.71667,32.81,0.7
7825,2019-07-05 01:57:37,39.78333,145.63333,31.46,1.2
7826,2019-07-05 03:45:30,39.58333,145.7,41.49,2.3
7827,2019-07-05 16:50:58,37.66667,145.65,9.41,1.2
7828,2019-07-05 22:41:54,37.81667,145.03333,1.4,1.8
7829,2019-07-10 01:35:14,41.38333,141.75,8.94,2.8
7830,2019-07-10 06:13:32,40.15,141.95,12.11,1.0
7831,2019-07-11 03:19:08,40.61667,143.01667,9.32,0.5
7832,2019-07-11 08:40:43,39.38333,141.01667,19.47,1.9
7833,2019-07-11 16:52:21,38.31667,142.85,23.94,3.6
7834,2019-07-11 16:52:22,38.36667,142.06667,24.19,4.6
7835,2019-07-11 16:53:20,37.55,144.48333,24.49,3.0
7836,2019-07-12 05:37:47,36.83333,144.98333,22.53,1.0
7837,2019-07-12 09:45:31,37.08333,142.6,1.8,2.8
7838,2019-07-16 07:22:08,37.7,141.0,20.07,3.6
7839,2019-07-16 14:12:03,39.03333,143.71667,9.43,2.3
7840,2019-07-19 17:13:23,39.26667,140.5,10.75,0.7
7841,2019-07-20 03:53:28,37.1,142.48333,4.97,0.0
7842,2019-07-20 17:12:34,38.9,140.35,11.04,0.6
7843,2019-07-22 09:37:11,36.78333,142.48333,10.99,4.8
7844,2019-07-23 07:14:18,40.18333,143.41667,14.53,3.3
7845,2019-07-24 01:10:19,39.66667,142.71667,105.29,4.6
7846,2019-07-24 10:09:11,38.36667,145.85,77.67,2.4
7847,2019-07-28 15:52:54,38.53333,144.01667,10.11,3.6
7848,2019-07-29 20:42:04,40.78333,143.6,20.05,4.8
7849,2019-07-30 00:20:21,41.0,142.66667,47.0,1.1
7850,2019-07-30 07:56:27,40.8,143.26667,6.36,0.7
7851,2019-07-30 11:07:32,41.86667,142.78333,10.02,1.0
7852,2019-07-30 23:00:51,38.95,144.55,6.23,1.9
7853,2019-07-31 04:44:38,37.15,141.85,8.01,0.9
7854,2019-07-31 21:36:34,37.6,144.7,6.84,0.8
7855,2019-08-01 21:40:19,37.96667,145.38333,10.87,0.8
7856,2019-08-03 07:49:49,40.55,143.48333,25.11,1.8
7857,2019-08-03 09:29:41,38.43333,142.4,13.97,2.0
7858,2019-08-03 22:42:51,41.41667,141.43333,11.59,2.7
7859,2019-08-04 07:55:54,36.51667,144.11667,3.94,3.3
7860,2019-08-04 08:09:58,36.83333,142.28333,5.67,0.5
7861,2019-08-04 08:12:02,37.13333,143.2,5.19,0.8
7862,2019-08-06 00:34:45,40.36667,143.6,8.05,0.5
7863,2019-08-06 20:30:07,38.3,144.31667,7.26,2.9
7864,2019-08-06 20:36:06,39.25,140.08333,6.46,4.0
7865,2019-08-06 22:59:42,36.58333,145.6,11.28,3.5
7866,2019-08-07 01:46:10,36.66667,145.46667,15.92,3.6
7867,2019-08-07 02:09:55,36.31667,145.95,8.4,0.5
7868,2019-08-07 04:05:50,36.01667,143.51667,23.32,3.7
7869,2019-08-07 19:45:28,36.86667,145.36667,13.67,4.8
7870,2019-08-07 21:53:25,39.53333,142.25,6.72,3.0
7871,2019-08-07 21:57:38,37.18333,145.51667,7.3,4.9
7872,2019-08-07 23:06:38,37.56667,143.83333,8.81,2.9
7873,2019-08-08 00:08:49,39.0,142.5,7.6,0.9
7874,2019-08-08 01:21:08,36.21667,145.56667,17.55,4.4
7875,2019-08-08 18:16:10,36.66667,143.36667,10.71,0.5
7876,2019-08-08 19:33:55,38.31667,145.51667,15.37,3.9
7877,2019-08-09 06:38:04,37.05,145.33333,4.52,3.8
7878,2019-08-09 10:29:15,37.46667,143.91667,12.21,4.6
7879,2019-08-09 10:48:27,37.01667,141.86667,11.94,0.5
7880,2019-08-09 20:18:27,37.13333,141.95,11.53,0.5
7881,2019-08-10 03:20:04,37.46667,142.06667,11.25,0.6
7882,2019-08-11 06:15:45,37.11667,145.13333,63.35,4.5
7883,2019-08-11 09:32:34,37.46667,144.55,4.68,2.7
7884,2019-08-11 12:12:50,39.36667,141.1,93.37,4.5
7885,2019-08-11 21:08:25,41.15,143.41667,6.49,1.0
7886,2019-08-12 01:24:43,40.21667,143.73333,7.22,0.7
7887,2019-08-12 05:04:54,36.01667,144.31667,17.4,4.3
7888,2019-08-12 06:27:46,39.93333,145.81667,40.94,0.3
7889,2019-08-12 10:05:08,41.68333,145.65,34.0,1.7
7890,2019-08-12 23:15:28,37.71667,143.25,5.55,0.9
7891,2019-08-13 08:50:24,39.81667,144.43333,9.09,2.7
7892,2019-08-14 14:25:02,39.61667,144.86667,5.39,0.9
7893,2019-08-15 16:50:16,38.1,144.53333,7.83,0.3
7894,2019-08-15 23:22:33,39.08333,143.0,7.68,1.3
7895,2019-08-17 22:11:10,41.03333,145.86667,12.01,3.4
7896,2019-08-18 12:32:19,41.51667,141.18333,67.82,1.9
7897,2019-08-23 01:28:23,40.56667,145.18333,22.05,0.6
7898,2019-08-25 12:08:39,37.05,144.71667,5.37,2.2
7899,2019-08-26 14:18:09,38.05,143.73333,5.18,1.4
7900,2019-08-27 10:25:41,38.45,140.4,23.44,2.2
7901,2019-08-28 01:16:42,40.55,142.21667,4.43,2.1
7902,2019-08-30 16:22:57,38.66667,141.3,47.91,2.4
7903,2019-08-30 23:02:05,39.81667,142.38333,8.64,0.6
7904,2019-08-31 06:00:34,36.43333,145.06667,61.02,0.7
7905,2019-08-31 15:13:20,36.1,141.95,9.76,4.9
7906,2019-09-01 20:26:14,41.73333,142.86667,80.32,3.3
7907,2019-09-02 01:08:23,40.05,144.18333,5.07,0.9
7908,2019-09-02 13:42:37,37.68333,140.08333,48.72,1.0
7909,2019-09-03 16:39:57,36.88333,145.56667,61.2,0.6
7910,2019-09-04 19:40:21,39.81667,145.56667,8.44,1.4
7911,2019-09-05 00:42:10,41.38333,140.35,2.8,1.1
7912,2019-09-05 00:45:27,40.98333,140.01667,3.0,1.5
7913,2019-09-05 02:14:22,41.43333,143.15,85.15,0.9
7914,2019-09-05 02:43:11,41.46667,140.6,2.99,1.8
7915,2019-09-05 11:21:51,41.26667,140.23333,3.65,0.7
7916,2019-09-05 17:24:25,41.48333,140.0,8.97,1.5
7917,2019-09-06 22:31:03,40.1,144.46667,44.56,1.5
7918,2019-09-06 23:53:22,41.93333,145.01667,8.5,2.0
7919,2019-09-08 02:38:08,37.58333,143.66667,5.76,1.1
7920,2019-09-09 13:25:06,41.98333,140.65,4.12,0.9
7921,2019-09-10 14:31:09,39.36667,144.48333,4.11,1.2
7922,2019-09-10 18:13:05,40.31667,144.0,5.58,2.0
7923,2019-09-10 23:57:40,36.01667,145.85,37.21,1.9
7924,2019-09-11 15:30:48,37.61667,144.25,8.97,0.9
7925,2019-09-11 16:11:27,39.38333,144.98333,25.06,1.6
7926,2019-09-11 23:53:02,39.36667,140.95,11.59,0.7
7927,2019-09-12 00:51:15,39.83333,145.61667,83.4,2.1
7928,2019-09-12 01:46:51,38.9,140.76667,10.36,0.8
7929,2019-09-12 03:32:35,40.21667,145.06667,4.08,1.7
7930,2019-09-13 06:45:39,39.45,143.65,4.86,1.0
7931,2019-09-13 10:37:42,39.65,141.08333,18.99,2.1
7932,2019-09-16 13:46:07,41.05,140.26667,8.32,3.4
7933,2019-09-16 17:38:57,36.51667,143.58333,117.06,2.8
7934,2019-09-17 16:58:54,40.9,140.06667,3.79,0.9
7935,2019-09-19 02:24:30,36.45,144.51667,71.53,0.9
7936,2019-09-19 23:46:37,36.93333,145.3,6.07,0.8
7937,2019-09-21 05:01:02,40.8,140.63333,10.04,0.8
7938,2019-09-22 08:35:27,40.86667,140.26667,8.97,1.7
7939,2019-09-24 03:53:27,39.05,145.43333,5.34,0.4
7940,2019-09-24 04:46:09,36.33333,143.76667,49.09,0.6
7941,2019-09-24 21:35:53,39.9,143.43333,41.18,2.5
7942,2019-09-25 07:37:58,38.35,143.51667,14.41,0.5
7943,2019-09-26 12:28:00,38.6,143.55,11.41,1.4
7944,2019-09-26 19:54:31,38.7,140.11667,13.98,4.8
7945,2019-09-26 23:56:12,37.45,142.75,41.76,2.1
7946,2019-09-27 02:46:34,38.4,143.51667,58.84,0.6
7947,2019-09-27 03:31:50,38.75,140.23333,11.93,0.4
7948,2019-09-28 14:37:29,40.86667,145.01667,41.74,2.6
7949,2019-09-28 23:00:03,39.35,141.45,217.41,2.1
7950,2019-09-29 01:40:44,36.56667,142.58333,9.72,0.9
7951,2019-09-29 09:46:50,36.96667,144.05,7.45,3.7
7952,2019-09-29 16:15:08,40.73333,140.75,10.16,1.0
7953,2019-09-30 00:45:46,36.28333,145.13333,20.1,2.5
7954,2019-09-30 01:59:52,40.58333,143.88333,8.14,0.4
7955,2019-10-01 09:25:36,40.93333,141.9,47.3,2.4
7956,2019-10-02 01:16:34,36.61667,144.76667,5.52,0.7
7957,2019-10-02 14:10:18,36.5,144.5,26.62,1.4
7958,2019-10-02 14:14:22,38.43333,141.66667,0.69,4.7
7959,2019-10-02 17:34:34,40.5,144.9,36.19,1.6
7960,2019-10-04 23:33:05,38.21667,140.03333,9.84,4.1
7961,2019-10-04 23:59:56,39.96667,140.26667,12.25,3.7
7962,2019-10-05 03:54:17,41.46667,144.45,3.19,0.9
7963,2019-10-05 18:26:47,38.9,142.0,47.07,1.5
7964,2019-10-06 04:23:52,40.08333,142.18333,18.06,3.0
7965,2019-10-06 05:48:32,36.8,141.21667,23.1,4.9
7966,2019-10-06 06:17:01,38.51667,140.68333,10.76,2.3
7967,2019-10-06 10:42:52,41.11667,140.25,10.74,2.5
7968,2019-10-06 11:12:55,39.2,143.46667,16.99,2.5
7969,2019-10-06 14:29:21,39.66667,141.0,7.94,4.6
7970,2019-10-06 15:08:22,38.51667,140.36667,16.0,3.9
7971,2019-10-06 18:19:16,39.53333,140.5,12.07,4.7
7972,2019-10-06 18:48:19,37.3,140.2,6.37,4.8
7973,2019-10-06 18:54:37,39.3,140.63333,11.7,4.0
7974,2019-10-06 18:54:57,41.41667,141.41667,22.38,4.7
7975,2019-10-06 20:34:39,37.98333,142.21667,277.09,2.7
7976,2019-10-07 01:48:19,39.35,140.26667,13.53,3.5
7977,2019-10-07 04:11:55,40.6,140.9,16.03,3.1
7978,2019-10-07 05:35:53,41.08333,140.86667,6.74,3.7
7979,2019-10-07 12:56:40,37.68333,142.95,122.42,4.5
7980,2019-10-08 09:52:37,39.26667,141.15,11.7,4.7
7981,2019-10-09 03:51:01,38.73333,145.86667,65.65,2.7
7982,2019-10-10 20:26:04,40.36667,145.9,5.96,0.8
7983,2019-10-10 23:32:04,40.25,141.58333,25.82,1.3
7984,2019-10-11 02:06:01,38.36667,140.43333,13.67,1.5
7985,2019-10-11 13:22:47,37.26667,145.9,7.48,0.4
7986,2019-10-14 12:02:41,40.83333,140.48333,11.41,1.1
7987,2019-10-14 21:11:02,38.61667,143.3,5.78,1.6
7988,2019-10-15 15:41:16,40.98333,141.76667,8.99,3.2
7989,2019-10-16 10:03:35,41.56667,142.73333,52.33,0.5
7990,2019-10-16 23:04:15,40.56667,140.85,9.1,1.9
7991,2019-10-17 02:26:47,41.6,141.2,20.63,2.6
7992,2019-10-17 16:00:53,36.33333,140.56667,22.75,0.5
7993,2019-10-19 00:26:43,39.35,141.28333,11.93,3.5
7994,2019-10-24 05:25:37,40.51667,144.23333,59.77,0.8
7995,2019-10-26 02:53:40,40.8,140.51667,8.14,1.2
7996,2019-10-27 10:31:16,40.21667,141.66667,14.26,4.6
7997,2019-10-28 17:33:23,38.93333,144.18333,39.23,0.8
7998,2019-10-30 12:01:09,39.88333,143.71667,59.27,0.7
7999,2019-10-30 21:25:39,37.28333,141.68333,5.73,0.6
8000,2019-10-30 21:29:05,37.23333,141.33333,5.32,0.6
8001,2019-10-30 23:07:53,36.03333,141.83333,9.43,0.9
8002,2019-10-31 15:57:23,36.06667,144.25,16.44,0.5
8003,2019-11-01 02:07:27,37.58333,144.68333,7.6,1.2
8004,2019-11-02 00:08:24,40.71667,140.55,7.65,1.5
8005,2019-11-02 15:43:27,39.85,145.48333,59.42,1.1
8006,2019-11-02 22:32:35,39.11667,143.66667,6.05,1.7
8007,2019-11-04 13:09:31,39.55,143.16667,14.06,0.6
8008,2019-11-04 19:46:00,39.55,144.36667,13.67,1.1
8009,2019-11-08 03:48:44,39.46667,144.55,4.82,1.2
8010,2019-11-08 15:42:57,36.85,141.13333,5.0,0.6
8011,2019-11-08 21:59:22,38.71667,140.93333,13.26,1.3
8012,2019-11-09 00:49:40,37.23333,140.53333,70.34,2.0
8013,2019-11-09 16:49:11,37.1,141.96667,12.07,0.6
8014,2019-11-10 20:49:19,38.96667,140.5,11.84,1.1
8015,2019-11-10 21:40:28,38.91667,140.0,10.63,0.5
8016,2019-11-10 22:34:18,40.65,140.1,10.95,1.2
8017,2019-11-11 11:19:08,40.81667,144.73333,37.94,4.7
8018,2019-11-13 09:44:22,38.33333,142.2,79.98,2.2
8019,2019-11-16 15:30:40,38.5,140.56667,8.93,0.6
8020,2019-11-17 23:20:01,41.7,142.63333,65.82,0.8
8021,2019-11-20 02:23:33,41.18333,142.95,9.83,0.6
8022,2019-11-20 11:10:03,37.76667,142.38333,10.15,1.0
8023,2019-11-21 00:55:39,38.6,140.46667,10.98,0.4
8024,2019-11-21 16:43:38,37.88333,140.18333,9.58,0.7
8025,2019-11-21 18:33:51,38.18333,140.26667,10.07,0.4
8026,2019-11-21 18:54:59,37.91667,140.53333,9.58,0.6
8027,2019-11-21 22:42:54,37.55,140.18333,10.04,0.4
8028,2019-11-22 04:17:37,37.05,141.06667,23.71,2.7
8029,2019-11-22 07:50:05,38.23333,140.21667,9.8,0.4
8030,2019-11-22 07:50:18,38.08333,140.28333,10.0,0.5
8031,2019-11-23 00:22:34,36.48333,144.61667,9.26,0.7
8032,2019-11-24 02:08:45,39.15,141.85,13.69,0.5
8033,2019-11-24 02:58:18,40.86667,142.8,8.97,0.7
8034,2019-11-25 04:30:38,41.15,142.73333,71.4,1.2
8035,2019-11-26 15:11:47,39.41667,140.11667,12.89,1.2
8036,2019-11-26 15:12:09,39.45,140.38333,14.73,0.9
8037,2019-11-26 15:25:14,38.75,140.4,13.59,1.1
8038,2019-11-26 15:33:11,39.16667,141.2,12.06,1.1
8039,2019-11-26 16:30:02,39.01667,140.16667,14.15,0.5
8040,2019-11-26 16:33:48,38.85,140.0,14.11,0.6
8041,2019-11-26 17:37:41,38.85,144.38333,13.54,2.1
8042,2019-11-26 17:49:28,39.45,140.76667,13.37,1.2
8043,2019-11-26 18:51:49,39.73333,143.25,16.06,2.0
8044,2019-11-26 18:52:25,40.4,141.4,18.78,1.5
8045,2019-11-26 18:55:20,39.26667,141.05,14.3,1.1
8046,2019-11-26 19:04:35,39.2,141.5,12.99,1.3
8047,2019-11-26 19:13:20,39.61667,140.31667,13.17,0.8
8048,2019-11-26 20:58:49,41.23333,140.48333,1.83,4.2
8049,2019-11-27 02:01:19,38.98333,143.3,13.13,1.5
8050,2019-11-27 08:09:10,39.13333,140.2,13.07,0.7
8051,2019-11-27 11:58:09,36.76667,141.13333,4.68,0.6
8052,2019-11-27 12:25:20,36.68333,141.0,4.75,0.6
8053,2019-11-27 13:21:45,39.41667,143.21667,9.6,2.6
8054,2019-11-27 15:08:49,38.96667,140.86667,12.4,0.6
8055,2019-11-27 16:18:59,39.0,142.21667,13.0,1.4
8056,2019-11-27 16:21:28,39.43333,141.08333,14.03,0.9
8057,2019-11-27 22:18:44,40.93333,140.43333,10.03,1.7
8058,2019-11-28 00:28:04,39.18333,140.41667,12.27,0.8
8059,2019-11-28 03:06:14,38.96667,140.21667,13.31,1.0
8060,2019-11-28 09:45:45,39.11667,140.08333,13.41,0.7
8061,2019-11-29 08:54:27,39.5,140.55,14.68,1.0
8062,2019-11-29 13:08:57,39.11667,141.25,13.86,1.4
8063,2019-11-29 13:35:16,39.3,140.21667,13.74,0.5
8064,2019-11-29 17:09:51,39.13333,140.26667,12.89,0.7
8065,2019-11-29 18:52:19,40.75,140.25,8.35,2.1
8066,2019-11-29 21:14:51,39.33333,140.4,13.17,1.0
8067,2019-11-29 21:42:01,38.76667,140.13333,14.52,0.5
8068,2019-11-29 21:46:13,38.93333,140.26667,12.84,0.7
8069,2019-11-30 03:17:39,38.8,142.08333,13.15,0.7
8070,2019-11-30 07:35:29,39.05,141.33333,14.12,1.1
8071,2019-11-30 17:34:45,38.9,140.16667,15.37,0.6
8072,2019-11-30 17:37:25,39.4,140.56667,13.13,0.6
8073,2019-12-01 00:34:29,39.31667,140.28333,13.94,0.5
8074,2019-12-01 01:15:20,39.11667,140.05,12.76,0.4
8075,2019-12-01 19:50:19,40.26667,144.03333,5.62,3.8
8076,2019-12-02 17:47:36,38.3,143.83333,12.51,0.9
8077,2019-12-02 21:31:13,38.8,142.28333,9.46,1.7
8078,2019-12-02 21:57:33,36.46667,143.6,7.39,2.7
8079,2019-12-03 07:10:02,39.46667,141.13333,14.92,1.3
8080,2019-12-03 18:12:33,39.43333,142.05,12.85,1.3
8081,2019-12-04 08:11:03,39.66667,140.15,13.45,1.2
8082,2019-12-04 13:58:23,40.85,140.35,9.88,2.2
8083,2019-12-04 15:28:37,38.55,145.85,18.52,0.5
8084,2019-12-04 20:29:17,36.53333,143.3,9.03,2.9
8085,2019-12-05 03:27:07,39.11667,145.55,16.71,1.1
8086,2019-12-05 11:32:22,38.38333,144.01667,8.99,0.4
8087,2019-12-07 23:54:07,37.46667,143.95,43.58,0.8
8088,2019-12-08 04:45:18,40.65,140.41667,6.98,1.3
8089,2019-12-08 16:18:53,39.55,144.95,14.41,2.9
8090,2019-12-09 03:17:06,40.88333,140.71667,7.29,1.3
8091,2019-12-09 17:58:51,39.76667,143.08333,14.64,3.1
8092,2019-12-11 04:48:25,36.95,145.3,7.69,0.9
8093,2019-12-11 15:12:16,39.46667,140.18333,14.32,0.6
8094,2019-12-12 01:28:32,38.53333,144.76667,5.86,0.7
8095,2019-12-12 13:39:15,41.4,142.15,19.24,0.8
8096,2019-12-12 18:38:04,38.26667,143.55,11.14,0.4
8097,2019-12-13 10:27:48,38.63333,141.95,35.54,0.6
8098,2019-12-13 12:21:48,38.78333,140.46667,12.9,0.6
8099,2019-12-13 16:03:20,37.18333,141.68333,35.54,0.6
8100,2019-12-13 22:24:22,40.33333,140.48333,16.26,2.4
8101,2019-12-14 19:53:33,39.3,140.4,14.67,0.5
8102,2019-12-14 20:53:08,39.4,140.53333,13.38,1.2
8103,2019-12-15 01:05:34,39.06667,142.56667,37.65,0.8
8104,2019-12-16 01:06:12,38.86667,140.03333,12.9,0.7
8105,2019-12-16 01:18:57,38.51667,144.08333,8.04,0.8
8106,2019-12-16 01:34:07,36.41667,145.63333,60.05,0.6
8107,2019-12-16 03:50:11,39.06667,140.36667,13.28,1.1
8108,2019-12-16 06:50:26,39.08333,140.95,13.67,2.5
8109,2019-12-18 06:25:34,37.05,145.16667,9.52,1.3
8110,2019-12-19 06:15:05,38.33333,142.23333,13.13,2.3
8111,2019-12-22 17:17:10,38.21667,144.83333,10.39,1.7
8112,2019-12-23 18:27:17,37.28333,145.96667,8.0,0.8
8113,2019-12-23 19:40:24,39.21667,140.08333,13.04,0.8
8114,2019-12-24 05:45:47,39.73333,140.58333,15.04,1.2
8115,2019-12-25 04:53:15,38.83333,140.11667,15.12,0.5
8116,2019-12-25 04:53:59,38.9,140.2,14.54,0.5
8117,2019-12-25 05:04:05,39.11667,140.2,13.64,1.1
8118,2019-12-25 07:17:31,39.06667,140.33333,10.75,0.9
8119,2019-12-25 17:46:11,38.93333,140.16667,13.39,0.7
8120,2019-12-26 02:18:38,37.16667,140.56667,12.3,0.6
8121,2019-12-26 06:00:35,36.16667,142.8,34.54,1.6
8122,2019-12-26 06:06:52,40.4,140.3,8.59,0.8
8123,2019-12-27 01:02:56,39.35,141.26667,14.27,1.2
8124,2019-12-27 06:23:49,37.76667,140.53333,9.18,3.5
8125,2019-12-27 12:01:14,39.3,140.71667,12.75,0.7
8126,2019-12-28 07:25:21,38.51667,140.58333,11.4,4.2
8127,2019-12-28 11:15:26,39.1,140.61667,12.67,0.6
8128,2019-12-29 09:56:06,40.76667,145.21667,13.64,0.5
8129,2019-12-29 13:15:28,41.58333,144.46667,5.31,1.4
8130,2019-12-31 11:42:13,38.78333,140.31667,13.85,0.9
8131,2019-12-31 13:33:35,39.13333,140.05,13.23,1.0
8132,2019-12-31 17:09:19,37.98333,144.96667,9.2,1.5
8133,2020-01-01 08:01:11,39.75,140.91667,14.63,0.9
8134,2020-01-01 10:46:56,38.03333,141.5,11.25,1.1
8135,2020-01-02 07:19:21,37.05,145.08333,7.45,1.3
8136,2020-01-02 10:40:14,36.68333,144.11667,5.2,2.0
8137,2020-01-03 00:21:53,41.53333,144.06667,46.01,1.1
